1648997598000,55217.6798484577,223718.9425278403,355.047,196.8925,Empty,0.0,39,3,0,0
1648997600000,55214.3557079874,223738.2342658662,353.7478,196.756,Empty,0.0,39,3,0,0
1648997602000,55210.1859580873,223761.9018536973,351.9208,197.067,Empty,0.0,39,3,0,0
1648997604000,55207.7746710066,223776.0458091154,350.9464,196.7365,Empty,0.0,39,3,0,0
1648997606000,55204.4825879211,223795.0005993433,349.6066,196.7645,Empty,0.0,39,3,0,0
1648997608000,55202.1136197517,223814.6101150122,348.1044,196.907,Empty,0.0,39,3,0,0
1648997610000,55201.6954564056,223834.5400637641,346.5616,196.768,Empty,0.0,39,3,0,0
1648997612000,55203.7779971227,223854.3081763069,344.7752,197.077,Empty,0.0,39,3,0,0
1648997614000,55210.1268405601,223878.1311505847,342.5828,196.742,Empty,0.0,39,3,0,0
1648997616000,55215.5751931745,223892.2178841054,341.446,196.771,Empty,0.0,39,3,0,0
1648997618000,55224.5757670599,223910.352764461,339.9032,196.916,Empty,0.0,39,3,0,0
1648997620000,55235.8370617859,223927.4099838989,338.3198,196.75,Empty,0.0,39,3,0,0
1648997622000,55248.5633785866,223943.1247963344,336.98,196.911,Empty,0.0,39,3,0,0
1648997624000,55263.1474814149,223957.4850666587,335.6808,196.7285,Empty,0.0,39,3,0,0
1648997626000,55280.035636298,223971.2590482274,334.341,196.8525,Empty,0.0,39,3,0,0
1648997628000,55303.8355751698,223987.9378161025,332.3516,196.796,Empty,0.0,39,3,0,0
1648997630000,55319.7848392106,223996.8615759845,331.0524,196.902,Empty,0.0,39,3,0,0
1648997632000,55342.9750450935,224007.025667169,328.9006,196.76,Empty,0.0,39,3,0,0
1648997634000,55367.8963964475,224014.8405746872,327.1954,196.9125,Empty,0.0,39,3,0,0
1648997636000,55393.4156718494,224019.619263871,326.221,196.7635,Empty,0.0,39,3,0,0
1648997638000,55419.119038045,224021.4006327344,325.3278,196.9375,Empty,0.0,39,3,0,0
1648997640000,55444.644993066,224022.2024559304,324.3534,197.12,Empty,0.0,39,3,0,0
1648997642000,55464.2737272879,224023.0554353457,323.3384,196.8615,Empty,0.0,39,3,0,0
1648997644000,55497.0839925016,224025.5889637233,321.4708,196.7455,Empty,0.0,39,3,0,0
1648997646000,55522.2992233143,224029.5592290853,319.8874,196.7775,Empty,0.0,39,3,0,0
1648997648000,55545.4776737069,224035.407925988,318.6694,196.7615,Empty,0.0,39,3,0,0
1648997650000,55566.2024363004,224042.9722500372,317.9386,196.97,Empty,0.0,39,3,0,0
1648997652000,55584.9815733712,224052.1066921442,317.3702,196.7595,Empty,0.0,39,3,0,0
1648997654000,55597.6792325466,224060.2199744955,317.3296,197.0325,Empty,0.0,39,3,0,0
1648997656000,55615.9894088552,224072.736732427,317.4514,196.749,Empty,0.0,39,3,0,0
